Store,Dept,Date,IsHoliday,Weekly_Pred
11,58,2011-04-22,False,2897.037947891679
11,58,2011-04-29,False,2207.327626982007
11,59,2011-03-04,False,601.40177477303
11,59,2011-03-11,False,533.3306179655883
11,59,2011-03-18,False,430.4834164896804
11,59,2011-03-25,False,314.7821002939254
11,59,2011-04-01,False,411.44525388372335
11,59,2011-04-08,False,375.22176481461656
11,59,2011-04-15,False,259.8997226135566
11,59,2011-04-22,False,243.6949321067416
11,59,2011-04-29,False,334.1885373706473
11,60,2011-03-11,False,0.0
11,67,2011-03-04,False,8446.995607355035
11,67,2011-03-11,False,8182.057907980157
11,67,2011-03-18,False,8268.589449900515
11,67,2011-03-25,False,8063.638337406225
11,67,2011-04-01,False,10745.850489989292
11,67,2011-04-08,False,8811.658011920475
11,67,2011-04-15,False,7490.722504481864
11,67,2011-04-22,False,8116.350118694487
11,67,2011-04-29,False,10411.916245996601
11,71,2011-03-04,False,10903.142927186793
11,71,2011-03-11,False,8072.702573832194
11,71,2011-03-18,False,8320.017952149898
11,71,2011-03-25,False,6319.283769400277
11,71,2011-04-01,False,5638.6527290160975
11,71,2011-04-08,False,5063.683332070376
11,71,2011-04-15,False,4357.573261064862
11,71,2011-04-22,False,5043.803945450744
11,71,2011-04-29,False,5636.909939891738
11,72,2011-03-04,False,82179.90859334412
11,72,2011-03-11,False,58990.662517188335
11,72,2011-03-18,False,63046.9610538361
11,72,2011-03-25,False,51864.88005409619
11,72,2011-04-01,False,54099.819785560976
11,72,2011-04-08,False,50337.348041253426
11,72,2011-04-15,False,54256.19994785824
11,72,2011-04-22,False,51025.838089242825
11,72,2011-04-29,False,46119.17028804285
11,74,2011-03-04,False,28830.5607870944
11,74,2011-03-11,False,23305.586604714135
11,74,2011-03-18,False,23002.42992815274
11,74,2011-03-25,False,21036.60858438414
11,74,2011-04-01,False,20036.894582066492
11,74,2011-04-08,False,21784.759245264602
11,74,2011-04-15,False,20779.131309632157
11,74,2011-04-22,False,20100.610242578252
11,74,2011-04-29,False,19482.211593730324
11,79,2011-03-04,False,38025.38167055162
11,79,2011-03-11,False,31315.81620538403
11,79,2011-03-18,False,29636.397847572698
11,79,2011-03-25,False,26938.810446666306
11,79,2011-04-01,False,33967.26759361748
11,79,2011-04-08,False,30298.65339971069
11,79,2011-04-15,False,27904.719734459413
11,79,2011-04-22,False,26718.865307274595
11,79,2011-04-29,False,26545.039163836293
11,80,2011-03-04,False,13047.328609573895
11,80,2011-03-11,False,12968.030516778452
11,80,2011-03-18,False,12875.001863620842
11,80,2011-03-25,False,12018.40563205129
11,80,2011-04-01,False,12502.586367820984
11,80,2011-04-08,False,12962.059035225217
11,80,2011-04-15,False,12915.367113426333
11,80,2011-04-22,False,12302.247282753233
11,80,2011-04-29,False,11843.841337724612
11,81,2011-03-04,False,12549.139081108991
11,81,2011-03-11,False,12638.937096543956
11,81,2011-03-18,False,12559.970431130154
11,81,2011-03-25,False,11829.33328369619
11,81,2011-04-01,False,12767.19050990656
11,81,2011-04-08,False,13735.11459157554
11,81,2011-04-15,False,13000.857550556673
11,81,2011-04-22,False,12316.186459438914
11,81,2011-04-29,False,12333.436316069325
11,82,2011-03-04,False,23629.534928662182
11,82,2011-03-11,False,21970.438520885018
11,82,2011-03-18,False,22738.478670545068
11,82,2011-03-25,False,20051.82979920262
11,82,2011-04-01,False,22991.82645719056
11,82,2011-04-08,False,22494.581467450556
11,82,2011-04-15,False,21309.302119747972
11,82,2011-04-22,False,20258.589768598464
11,82,2011-04-29,False,20258.325031878987
11,83,2011-03-04,False,3842.132206627797
11,83,2011-03-11,False,3509.7373229046193
11,83,2011-03-18,False,3223.9238655204035
11,83,2011-03-25,False,3105.87350319822
11,83,2011-04-01,False,4358.221228599552
11,83,2011-04-08,False,3800.8812866793446
11,83,2011-04-15,False,3459.36825726937
11,83,2011-04-22,False,2912.022076100874
11,83,2011-04-29,False,2421.3237554226553
11,85,2011-03-04,False,1607.4695150666714
11,85,2011-03-11,False,1596.2004855804448
11,85,2011-03-18,False,1678.729838065895
11,85,2011-03-25,False,1704.7949870070122
11,85,2011-04-01,False,1697.3487416389478
11,85,2011-04-08,False,1461.1297732669955
11,85,2011-04-15,False,1725.8949503887857
11,85,2011-04-22,False,1714.1602609857387
11,85,2011-04-29,False,1804.3235350821142
11,87,2011-03-04,False,14736.510380035685
11,87,2011-03-11,False,11992.897594466287
11,87,2011-03-18,False,12351.117427395217
11,87,2011-03-25,False,11178.57365837057
11,87,2011-04-01,False,13706.704172409627
11,87,2011-04-08,False,11438.162742044036
11,87,2011-04-15,False,11417.971361549891
11,87,2011-04-22,False,11594.271091667493
11,87,2011-04-29,False,12568.084610523685
11,90,2011-03-04,False,47562.67433885142
11,90,2011-03-11,False,48148.25580106195
11,90,2011-03-18,False,46792.13128878985
11,90,2011-03-25,False,44095.93971552567
11,90,2011-04-01,False,47562.06342961851
11,90,2011-04-08,False,46815.516823477556
11,90,2011-04-15,False,46740.892033992975
11,90,2011-04-22,False,43809.48970491085
11,90,2011-04-29,False,42420.87151531464
11,91,2011-03-04,False,41102.40812952749
11,91,2011-03-11,False,43515.433653125816
11,91,2011-03-18,False,41362.08546870411
11,91,2011-03-25,False,37225.56197675996
11,91,2011-04-01,False,39214.45817090739
11,91,2011-04-08,False,41305.6375217456
11,91,2011-04-15,False,44023.78036205625
11,91,2011-04-22,False,39526.72716753624
11,91,2011-04-29,False,37031.12456676157
11,92,2011-03-04,False,74981.53904695716
11,92,2011-03-11,False,77195.62257917304
11,92,2011-03-18,False,72257.59902531028
11,92,2011-03-25,False,64177.73658656099
11,92,2011-04-01,False,71853.99459424296
11,92,2011-04-08,False,72406.16969721345
11,92,2011-04-15,False,73090.32166671015
11,92,2011-04-22,False,66156.56201689284
11,92,2011-04-29,False,61794.04229868643
11,93,2011-03-04,False,32704.9974806157
11,93,2011-03-11,False,32293.622653763567
11,93,2011-03-18,False,32927.903074589885
11,93,2011-03-25,False,28209.640633670453
11,93,2011-04-01,False,34153.77302736173
11,93,2011-04-08,False,35767.62025976626
11,93,2011-04-15,False,34332.17477751879
11,93,2011-04-22,False,30596.007382364547
11,93,2011-04-29,False,29295.517696711748
11,94,2011-03-04,False,34547.24004758457
11,94,2011-03-11,False,36666.77544861225
11,94,2011-03-18,False,36635.30172767728
11,94,2011-03-25,False,34452.47875955264
11,94,2011-04-01,False,38680.8619052259
11,94,2011-04-08,False,40981.52675705336
11,94,2011-04-15,False,38681.275021755755
11,94,2011-04-22,False,36138.30037257973
11,94,2011-04-29,False,34989.502837726315
11,95,2011-03-04,False,74716.7298359085
11,95,2011-03-11,False,75970.65423890366
11,95,2011-03-18,False,78691.30222011753
11,95,2011-03-25,False,71220.72498375576
11,95,2011-04-01,False,75815.02691156833
11,95,2011-04-08,False,79796.68544683301
11,95,2011-04-15,False,82696.44412947143
11,95,2011-04-22,False,75618.54861448865
11,95,2011-04-29,False,73727.83952103474
11,96,2011-03-04,False,19776.176577722686
11,96,2011-03-11,False,21436.649851796814
11,96,2011-03-18,False,24088.38435210523
11,96,2011-03-25,False,21321.168263228054
11,96,2011-04-01,False,25428.554078412722
11,96,2011-04-08,False,26256.27685617897
11,96,2011-04-15,False,22565.558887651416
11,96,2011-04-22,False,23023.960268335406
11,96,2011-04-29,False,23671.280159157584
11,97,2011-03-04,False,16160.598702400528
11,97,2011-03-11,False,17121.044954838122
11,97,2011-03-18,False,16302.481420203072
11,97,2011-03-25,False,15336.506803107444
11,97,2011-04-01,False,15710.558196020662
11,97,2011-04-08,False,17851.079122027957
11,97,2011-04-15,False,17173.851052578415
11,97,2011-04-22,False,15573.615838565818
11,97,2011-04-29,False,15475.906873138483
11,98,2011-03-04,False,8590.937872558365
11,98,2011-03-11,False,8709.905395719303
11,98,2011-03-18,False,8792.925764714553
11,98,2011-03-25,False,8354.428555452765
11,98,2011-04-01,False,10688.634496840903
11,98,2011-04-08,False,11628.374107528385
11,98,2011-04-15,False,8914.165563413231
11,98,2011-04-22,False,8374.835541242292
11,98,2011-04-29,False,7689.313000679401
11,99,2011-03-04,False,0.0005786847695287458
11,99,2011-03-11,False,0.0004347826086956522
11,99,2011-04-01,False,9.201741427673782e-06
11,99,2011-04-08,False,0.0005794780561748391
11,99,2011-04-15,False,0.0036317298871054744
12,1,2011-03-04,False,16779.900179044827
12,1,2011-03-11,False,15383.57779951577
12,1,2011-03-18,False,14527.94662401592
12,1,2011-03-25,False,18445.046603570787
12,1,2011-04-01,False,44442.12765283919
12,1,2011-04-08,False,42198.79432260347
12,1,2011-04-15,False,14020.263542481269
12,1,2011-04-22,False,13930.819269278318
12,1,2011-04-29,False,13007.475230503751
12,2,2011-03-04,False,74352.48158633785
12,2,2011-03-11,False,69546.32571677762
12,2,2011-03-18,False,68156.39404435799
12,2,2011-03-25,False,67149.73519487148
12,2,2011-04-01,False,70171.05208978984
12,2,2011-04-08,False,70671.58372521901
12,2,2011-04-15,False,73043.4018572469
12,2,2011-04-22,False,71552.47959358827
12,2,2011-04-29,False,70366.96094654847
12,3,2011-03-04,False,14704.375997448136
12,3,2011-03-11,False,13377.859961165346
12,3,2011-03-18,False,12297.235338816918
12,3,2011-03-25,False,11234.35328931905
12,3,2011-04-01,False,10511.238300643588
12,3,2011-04-08,False,11395.048671313425
12,3,2011-04-15,False,12260.120017283047
12,3,2011-04-22,False,11610.882820219565
12,3,2011-04-29,False,11345.463667191401
12,4,2011-03-04,False,27654.825330379983
12,4,2011-03-11,False,26936.970817404883
12,4,2011-03-18,False,25031.571814385377
12,4,2011-03-25,False,24959.64441026089
12,4,2011-04-01,False,27333.23021430137
12,4,2011-04-08,False,26558.990818621867
12,4,2011-04-15,False,27185.587717678747
12,4,2011-04-22,False,26456.988689757538
12,4,2011-04-29,False,25864.286502776667
12,5,2011-03-04,False,28938.59016703133
12,5,2011-03-11,False,29182.540851936872
12,5,2011-03-18,False,29941.483391154747
12,5,2011-03-25,False,45515.634225480404
12,5,2011-04-01,False,35771.47307679246
12,5,2011-04-08,False,26441.132560642214
12,5,2011-04-15,False,16510.868103566816
12,5,2011-04-22,False,31249.436682441672
12,5,2011-04-29,False,27999.73835252495
12,6,2011-03-04,False,5399.2877053128905
12,6,2011-03-11,False,5999.429231610951
12,6,2011-03-18,False,6160.488285323004
12,6,2011-03-25,False,6351.754031222534
12,6,2011-04-01,False,5508.215526011597
12,6,2011-04-08,False,5795.452053118077
12,6,2011-04-15,False,5527.355749626299
12,6,2011-04-22,False,5888.217280321324
12,6,2011-04-29,False,4986.953988988051
12,7,2011-03-04,False,24887.680814435214
12,7,2011-03-11,False,23066.569828475655
12,7,2011-03-18,False,25113.52029355576
12,7,2011-03-25,False,24019.59976605723
12,7,2011-04-01,False,30754.14189952946
12,7,2011-04-08,False,32534.26665546788
12,7,2011-04-15,False,24889.55759979096
12,7,2011-04-22,False,24955.40253068445
12,7,2011-04-29,False,25388.49730449158
12,8,2011-03-04,False,42707.72901083762
12,8,2011-03-11,False,41366.85485481647
12,8,2011-03-18,False,40540.15729530509
12,8,2011-03-25,False,40208.90854849129
12,8,2011-04-01,False,42344.44118643506
12,8,2011-04-08,False,40298.451384256005
12,8,2011-04-15,False,39386.662566218016
12,8,2011-04-22,False,40143.593270470934
12,8,2011-04-29,False,40243.47230066548
12,9,2011-03-04,False,18969.41976308871
12,9,2011-03-11,False,20163.574136844145
12,9,2011-03-18,False,23259.47270003068
12,9,2011-03-25,False,21811.907693256147
12,9,2011-04-01,False,22943.09424201464
12,9,2011-04-08,False,23254.615126815763
12,9,2011-04-15,False,21691.718445311864
12,9,2011-04-22,False,22670.27901780927
12,9,2011-04-29,False,20128.36746561377
12,10,2011-03-04,False,17166.791529450857
12,10,2011-03-11,False,16769.42147173059
12,10,2011-03-18,False,17185.076813956424
12,10,2011-03-25,False,15554.992432081044
12,10,2011-04-01,False,17136.837339797097
12,10,2011-04-08,False,16222.552011967478
12,10,2011-04-15,False,15726.671751785896
12,10,2011-04-22,False,15958.920809129082
12,10,2011-04-29,False,15069.278787665731
12,11,2011-03-04,False,16072.008468221931
12,11,2011-03-11,False,15333.242203774405
12,11,2011-03-18,False,15963.252329267083
12,11,2011-03-25,False,14064.053911168869
12,11,2011-04-01,False,15407.19160364832
12,11,2011-04-08,False,16583.05636375092
12,11,2011-04-15,False,18403.9110171665
12,11,2011-04-22,False,19335.891882719516
12,11,2011-04-29,False,16706.870667961528
12,12,2011-03-04,False,5249.91659830216
12,12,2011-03-11,False,5215.335095476666
12,12,2011-03-18,False,5650.37461247558
12,12,2011-03-25,False,5480.38665772994
12,12,2011-04-01,False,5862.890112548472
12,12,2011-04-08,False,5434.011909230105
12,12,2011-04-15,False,5217.41292399025
12,12,2011-04-22,False,5168.1753326528105
12,12,2011-04-29,False,4963.997899118956
12,13,2011-03-04,False,51437.3716579112
12,13,2011-03-11,False,46002.63644453571
12,13,2011-03-18,False,45404.23472413188
12,13,2011-03-25,False,42661.866920865956
12,13,2011-04-01,False,46672.60408690798
12,13,2011-04-08,False,45932.07901095696
12,13,2011-04-15,False,47383.34326928015
12,13,2011-04-22,False,46456.71849408294
12,13,2011-04-29,False,45276.21938337587
12,14,2011-03-04,False,22316.334978207917
12,14,2011-03-11,False,17921.58941870323
12,14,2011-03-18,False,17293.123864161586
12,14,2011-03-25,False,14644.116489814522
12,14,2011-04-01,False,17312.51523080793
12,14,2011-04-08,False,17419.964456506958
12,14,2011-04-15,False,15651.575719144676
12,14,2011-04-22,False,15114.190449520422
12,14,2011-04-29,False,14113.228624354877
12,16,2011-03-04,False,6583.776687540083
12,16,2011-03-11,False,7643.989905959972
12,16,2011-03-18,False,9875.638075099549
12,16,2011-03-25,False,11077.595881811812
12,16,2011-04-01,False,11375.7731174141
12,16,2011-04-08,False,11282.683820654234
12,16,2011-04-15,False,11699.572187834277
12,16,2011-04-22,False,13575.154468529498
12,16,2011-04-29,False,12164.970394382533
12,17,2011-03-04,False,14118.654430151379
12,17,2011-03-11,False,12497.923371983416
12,17,2011-03-18,False,10945.37496475565
12,17,2011-03-25,False,9918.126160190479
12,17,2011-04-01,False,9807.608074725003
12,17,2011-04-08,False,9484.561531393383
12,17,2011-04-15,False,8958.642271035056
12,17,2011-04-22,False,9404.374438674166
12,17,2011-04-29,False,8818.919425007374
12,18,2011-03-04,False,0.0
12,18,2011-03-11,False,38.49784773704778
12,18,2011-03-18,False,337.37724607302516
12,18,2011-03-25,False,1434.9946568166251
12,18,2011-04-01,False,6753.244059645289
12,18,2011-04-08,False,2184.896591656581
12,18,2011-04-15,False,0.0
12,18,2011-04-22,False,0.0
12,18,2011-04-29,False,0.0
12,19,2011-03-04,False,2743.1221733714997
12,19,2011-03-11,False,2829.228799522355
12,19,2011-03-18,False,2883.184886786269
12,19,2011-03-25,False,2650.1495138996306
12,19,2011-04-01,False,2631.323699347648
12,19,2011-04-08,False,2349.8589810312887
12,19,2011-04-15,False,2403.615509154309
12,19,2011-04-22,False,2287.197846339052
12,19,2011-04-29,False,2639.745425778907
12,20,2011-03-04,False,7252.374724460161
12,20,2011-03-11,False,5757.393447004894
12,20,2011-03-18,False,5411.147953827173
12,20,2011-03-25,False,4640.772554734478
12,20,2011-04-01,False,5584.622886141395
12,20,2011-04-08,False,5479.206634368486
12,20,2011-04-15,False,4895.2510612258775
12,20,2011-04-22,False,4671.764152377518
12,20,2011-04-29,False,4313.615842724106
12,21,2011-03-04,False,4182.1684671074645
12,21,2011-03-11,False,4077.4667053250373
12,21,2011-03-18,False,4097.101717119778
12,21,2011-03-25,False,4154.813656286945
12,21,2011-04-01,False,4269.356751224857
12,21,2011-04-08,False,4205.559038742633
12,21,2011-04-15,False,3796.4025519486277
12,21,2011-04-22,False,3437.361989628075
12,21,2011-04-29,False,3868.980359830077
12,22,2011-03-04,False,11710.68324608923
12,22,2011-03-11,False,9475.691690598014
12,22,2011-03-18,False,8882.638171193295
12,22,2011-03-25,False,7700.584584529474
12,22,2011-04-01,False,8392.465563385893
12,22,2011-04-08,False,8717.835521669389
12,22,2011-04-15,False,7988.612348135826
12,22,2011-04-22,False,8260.392874308594
12,22,2011-04-29,False,7367.775330238127
12,23,2011-03-04,False,38512.46574702163
12,23,2011-03-11,False,33918.36260021599
12,23,2011-03-18,False,34978.46264828599
12,23,2011-03-25,False,33344.80086836123
12,23,2011-04-01,False,33851.44438534681
12,23,2011-04-08,False,34475.504996924385
12,23,2011-04-15,False,33880.81779451593
12,23,2011-04-22,False,36175.24596876024
12,23,2011-04-29,False,32139.63325385085
12,24,2011-03-04,False,11368.168865863203
12,24,2011-03-11,False,8680.29653226991
12,24,2011-03-18,False,9076.558174729387
12,24,2011-03-25,False,9134.604745245575
12,24,2011-04-01,False,8862.351278057813
12,24,2011-04-08,False,12025.249069108193
12,24,2011-04-15,False,8168.018427302471
12,24,2011-04-22,False,8503.33956000688
12,24,2011-04-29,False,8991.626588242412
12,25,2011-03-04,False,20142.525874222705
12,25,2011-03-11,False,18355.671258549053
12,25,2011-03-18,False,20494.62901240492
12,25,2011-03-25,False,19322.457318086166
12,25,2011-04-01,False,21844.51853469299
12,25,2011-04-08,False,22658.721315264906
12,25,2011-04-15,False,19560.903860956798
12,25,2011-04-22,False,21303.26938964552
12,25,2011-04-29,False,19387.610124211576
12,26,2011-03-04,False,15356.037584160755
12,26,2011-03-11,False,13638.109308995248
12,26,2011-03-18,False,13480.346518182227
12,26,2011-03-25,False,12704.099316553462
12,26,2011-04-01,False,14482.762614885332
12,26,2011-04-08,False,13813.238253598145
12,26,2011-04-15,False,14134.955073631952
12,26,2011-04-22,False,14395.260524060583
12,26,2011-04-29,False,13094.046592585155
12,27,2011-03-04,False,2229.214354868673
12,27,2011-03-11,False,2114.465382613123
12,27,2011-03-18,False,2009.8692513901447
12,27,2011-03-25,False,1880.054491130005
12,27,2011-04-01,False,1714.1959254405951
12,27,2011-04-08,False,1812.7964366862834
12,27,2011-04-15,False,1476.9576369222636
12,27,2011-04-22,False,1480.140846291014
12,27,2011-04-29,False,1439.4212210728488
12,28,2011-03-04,False,1286.8090641414528
12,28,2011-03-11,False,1294.4986572212736
12,28,2011-03-18,False,1094.5547224240916
12,28,2011-03-25,False,1129.814180848035
12,28,2011-04-01,False,1162.1880371803256
12,28,2011-04-08,False,1043.1636771851854
12,28,2011-04-15,False,1241.0991885583267
12,28,2011-04-22,False,1047.00399787451
12,28,2011-04-29,False,984.4579859841322
12,29,2011-03-04,False,6749.536435031283
12,29,2011-03-11,False,6374.473628079514
12,29,2011-03-18,False,5855.305209894402
12,29,2011-03-25,False,5576.411603918147
12,29,2011-04-01,False,5328.2428332164045
12,29,2011-04-08,False,5574.514404767714
12,29,2011-04-15,False,5542.983929442222
12,29,2011-04-22,False,5692.385086398421
12,29,2011-04-29,False,5398.103323101824
12,30,2011-03-04,False,7591.300625411628
12,30,2011-03-11,False,6434.484217151152
12,30,2011-03-18,False,6576.344704155331
12,30,2011-03-25,False,6344.3342066803325
12,30,2011-04-01,False,7633.234777363297
12,30,2011-04-08,False,7879.571903228729
12,30,2011-04-15,False,7366.230185918952
12,30,2011-04-22,False,6651.532640675023
12,30,2011-04-29,False,7064.129523138334
12,31,2011-03-04,False,2898.714599262182
12,31,2011-03-11,False,2208.536810726066
12,31,2011-03-18,False,1947.2574253732976
12,31,2011-03-25,False,1956.9914424473716
12,31,2011-04-01,False,1829.0613763896608
12,31,2011-04-08,False,1990.5212786371958
12,31,2011-04-15,False,2093.860242847405
12,31,2011-04-22,False,1738.6195429429215
12,31,2011-04-29,False,1674.117748942392
12,32,2011-03-04,False,7877.651861884137
12,32,2011-03-11,False,6846.508220943377
12,32,2011-03-18,False,7968.062469514485
12,32,2011-03-25,False,6544.313688944916
12,32,2011-04-01,False,6548.967066903921
12,32,2011-04-08,False,7326.10705774477
12,32,2011-04-15,False,7751.3794592389495
12,32,2011-04-22,False,6343.282568207847
12,32,2011-04-29,False,6564.357818711675
12,33,2011-03-04,False,10350.435675349714
12,33,2011-03-11,False,9577.311221603446
12,33,2011-03-18,False,10597.064310748354
12,33,2011-03-25,False,9644.586114660044
12,33,2011-04-01,False,10886.557935528792
12,33,2011-04-08,False,11065.892034306758
12,33,2011-04-15,False,9882.185819594719
12,33,2011-04-22,False,9417.655966024662
12,33,2011-04-29,False,9052.036355760893
12,34,2011-03-04,False,22853.332096400936
12,34,2011-03-11,False,17287.690251519598
12,34,2011-03-18,False,20952.89940387637
12,34,2011-03-25,False,17867.695944421135
12,34,2011-04-01,False,16658.23016178789
12,34,2011-04-08,False,21034.356205752716
12,34,2011-04-15,False,19338.858263598773
12,34,2011-04-22,False,18687.270650725823
12,34,2011-04-29,False,15945.353830045418
12,35,2011-03-04,False,3608.0234562277233
12,35,2011-03-11,False,3651.332774854726
12,35,2011-03-18,False,3711.724018156831
12,35,2011-03-25,False,3234.917747697282
12,35,2011-04-01,False,3531.488278964044
12,35,2011-04-08,False,3698.000742464036
12,35,2011-04-15,False,3356.2921635741613
12,35,2011-04-22,False,3474.3360247878286
12,35,2011-04-29,False,3587.4729434527353
12,36,2011-03-04,False,392.5961863381001
12,36,2011-03-11,False,0.0
12,36,2011-03-18,False,731.4774521902366
12,36,2011-03-25,False,804.3187436369917
12,36,2011-04-01,False,1266.4375132768982
12,36,2011-04-08,False,1291.6428322139207
12,36,2011-04-15,False,1064.7159706129228
12,36,2011-04-22,False,1331.5246004668456
12,36,2011-04-29,False,1142.109377166593
12,38,2011-03-04,False,49529.5715267195
12,38,2011-03-11,False,51994.071791472124
12,38,2011-03-18,False,43709.248073018636
12,38,2011-03-25,False,47889.99505694354
12,38,2011-04-01,False,46748.92464448223
12,38,2011-04-08,False,50181.5262711464
12,38,2011-04-15,False,46587.51894505951
12,38,2011-04-22,False,45866.22377331595
12,38,2011-04-29,False,46943.89897713031
12,40,2011-03-04,False,56248.49308428001
12,40,2011-03-11,False,51967.01940844896
12,40,2011-03-18,False,50636.42487518549
12,40,2011-03-25,False,49514.81123977289
12,40,2011-04-01,False,50651.58048916153
12,40,2011-04-08,False,50456.83631906659
12,40,2011-04-15,False,48973.70219613079
12,40,2011-04-22,False,49798.96261346435
12,40,2011-04-29,False,49177.62949116427
12,41,2011-03-04,False,619.284310090124
12,41,2011-03-11,False,636.8034742398931
12,41,2011-03-18,False,712.2064199927031
12,41,2011-03-25,False,784.875051013207
12,41,2011-04-01,False,948.2470130886688
12,41,2011-04-08,False,1186.646224061214
12,41,2011-04-15,False,1030.7103757204763
12,41,2011-04-22,False,848.0108234535687
12,41,2011-04-29,False,854.8367522928348
12,42,2011-03-04,False,5954.505391765333
12,42,2011-03-11,False,5590.406912396051
12,42,2011-03-18,False,5673.289138745053
12,42,2011-03-25,False,6044.211491094104
12,42,2011-04-01,False,5584.065787945656
12,42,2011-04-08,False,5401.967652602432
12,42,2011-04-15,False,5605.017959927181
12,42,2011-04-22,False,5539.898761517429
12,42,2011-04-29,False,5476.294811617387
12,44,2011-03-04,False,6100.376916871591
12,44,2011-03-11,False,6097.44009499992
12,44,2011-03-18,False,5640.493352858346
12,44,2011-03-25,False,5822.043066207128
12,44,2011-04-01,False,6091.676958461051
12,44,2011-04-08,False,5602.359920042875
12,44,2011-04-15,False,5386.381501986015
12,44,2011-04-22,False,6120.172553990645
12,44,2011-04-29,False,5922.161752742997
12,45,2011-03-11,False,24.151227569590425
12,45,2011-03-25,False,0.0
12,45,2011-04-01,False,21.203968081922184
12,45,2011-04-15,False,0.0
12,45,2011-04-22,False,0.0
12,45,2011-04-29,False,0.0
12,46,2011-03-04,False,30424.77885472646
12,46,2011-03-11,False,28604.33330390358
12,46,2011-03-18,False,28142.547691314394
12,46,2011-03-25,False,27084.226455358053
12,46,2011-04-01,False,29151.40690046322
12,46,2011-04-08,False,29152.381640870728
12,46,2011-04-15,False,29079.30860033819
12,46,2011-04-22,False,29639.306966796463
12,46,2011-04-29,False,29346.73686499593
12,47,2011-03-18,False,0.0
12,47,2011-04-01,False,0.0
12,49,2011-03-11,False,0.9264529482159203
12,49,2011-04-01,False,0.70533413849277
12,49,2011-04-29,False,2.0639473962846435
12,51,2011-04-29,False,0.0
12,52,2011-03-04,False,3786.4772339368255
12,52,2011-03-11,False,3752.141743323177
12,52,2011-03-18,False,3765.5360224440687
12,52,2011-03-25,False,3800.3145869848304
12,52,2011-04-01,False,3785.010417310767
12,52,2011-04-08,False,3938.5457068045625
12,52,2011-04-15,False,3355.0040751538527
12,52,2011-04-22,False,3858.997076236267
12,52,2011-04-29,False,3500.544266578868
12,54,2011-03-04,False,0.0
12,54,2011-03-11,False,0.0
12,54,2011-03-18,False,35.136387676588626
12,54,2011-03-25,False,0.0
12,54,2011-04-01,False,101.0522660374487
12,54,2011-04-08,False,0.0
12,54,2011-04-15,False,0.0
12,54,2011-04-22,False,0.0
12,54,2011-04-29,False,0.0
12,55,2011-03-04,False,15379.069426740965
12,55,2011-03-11,False,15155.117593077144
12,55,2011-03-18,False,15202.181495329463
12,55,2011-03-25,False,12195.497180699938
12,55,2011-04-01,False,11804.293484651082
12,55,2011-04-08,False,11848.06966412922
12,55,2011-04-15,False,10282.739969845035
12,55,2011-04-22,False,10085.368953838795
12,55,2011-04-29,False,9885.205513198684
12,56,2011-03-04,False,1183.2707561658062
12,56,2011-03-11,False,1531.4061028207266
12,56,2011-03-18,False,1902.3398272492527
12,56,2011-03-25,False,1862.6745602583837
12,56,2011-04-01,False,2966.349572895176
12,56,2011-04-08,False,2637.5565806111504
12,56,2011-04-15,False,3245.5514324562964
12,56,2011-04-22,False,2991.6342617412424
12,56,2011-04-29,False,2718.770134308869
12,58,2011-03-04,False,1565.660130120569
12,58,2011-03-11,False,584.0814277278782
12,58,2011-03-18,False,2197.450526503376
12,58,2011-03-25,False,909.1630461670356
12,58,2011-04-01,False,1330.833098562813
12,58,2011-04-15,False,1288.9344285314537
12,58,2011-04-22,False,2641.005268829112
12,58,2011-04-29,False,392.62701181060424
12,59,2011-03-04,False,736.4870986902815
12,59,2011-03-11,False,533.6536037547478
12,59,2011-03-18,False,478.3054970624346
12,59,2011-03-25,False,497.15885502424567
12,59,2011-04-01,False,611.8398718787805
12,59,2011-04-08,False,446.28861932577365
12,59,2011-04-15,False,278.0466291745888
12,59,2011-04-22,False,277.47012056267226
12,59,2011-04-29,False,360.02582022977504
12,60,2011-03-04,False,442.221335696491
12,60,2011-03-11,False,395.51640434959364
12,60,2011-03-18,False,365.5351128078513
12,60,2011-03-25,False,370.2163472790079
12,60,2011-04-01,False,422.2403238623551
12,60,2011-04-08,False,365.3559921286867
12,60,2011-04-15,False,405.96979481730045
12,60,2011-04-22,False,348.46589675658123
12,60,2011-04-29,False,362.137754335045
12,67,2011-03-04,False,4468.662445771851
12,67,2011-03-11,False,4399.572214044142
12,67,2011-03-18,False,4340.616878701301
12,67,2011-03-25,False,4347.321539390008
12,67,2011-04-01,False,5646.701640710646
12,67,2011-04-08,False,5028.365461355832
12,67,2011-04-15,False,4291.239804254086
12,67,2011-04-22,False,4543.168332590684
12,67,2011-04-29,False,5361.916459199374
12,71,2011-03-04,False,8549.64931524024
12,71,2011-03-11,False,9184.85464462657
12,71,2011-03-18,False,8367.79411307513
12,71,2011-03-25,False,7000.166981355969
12,71,2011-04-01,False,7105.3461810926965
12,71,2011-04-08,False,6835.037194961171
12,71,2011-04-15,False,6054.201435529855
12,71,2011-04-22,False,5199.292104285523
12,71,2011-04-29,False,7058.331574019134
12,72,2011-03-04,False,72959.18272623124
12,72,2011-03-11,False,60565.76946729455
12,72,2011-03-18,False,53902.28192631743
12,72,2011-03-25,False,44445.408557358875
12,72,2011-04-01,False,45714.71963986319
12,72,2011-04-08,False,48473.59942726004
12,72,2011-04-15,False,47720.480199589234
